Id,Predicted
60879,410089.94014664984
145716,441825.1768881233
102818,527654.9154796517
3464,499287.06870681175
140980,425938.4518180535
82288,438723.98208401934
44289,178140.66749445323
6159,339377.94379294955
174669,675893.4987626695
153879,482858.9148591701
102404,540167.0455061395
45804,277391.17903786135
147861,519921.9076227712
142742,460992.35484057944
182653,683512.6900179868
11166,334871.73390297254
116796,414380.5420999336
180643,610974.034827309
30102,214084.97185336915
79086,498590.88644394564
68000,478352.74514826725
123191,369764.43276701
166665,469921.59760406386
114453,415884.65695786616
178124,634316.0200935431
37678,256790.19734895212
119845,449601.41953015066
36849,374818.8363023208
150627,457340.53949377744
68850,313078.7018584801
76133,513888.66482785257
58202,343274.644485835
36474,354076.88475330494
180318,628468.0756362482
179182,866708.3602921291
88975,404938.93474407843
71874,452803.02997254126
86635,371790.0954075963
39319,418623.2606505649
3981,286921.82209569647
103592,405164.79168929224
25096,300335.19864165207
50792,234462.99233927907
156267,481142.3729962794
162994,543916.6574480953
154077,460303.9095467371
144485,485211.7003574054
36697,276659.27929448156
68871,355294.10642752855
76977,382667.7813048505
122300,450200.93237812095
157453,535282.136544703
53718,235831.98549588438
100057,499767.22392833617
12522,256117.87173328007
47991,324304.3874040133
34607,326410.3847393225
185711,775996.4169274624
83136,502221.4305990419
133559,412643.8060078602
55707,425585.29198478523
137189,386129.2453074824
68206,371238.86144519545
32113,255628.16406775548
6323,268604.5753658004
10996,460171.4400837338
110317,510978.65206093737
48825,206730.60484499583
156351,455369.8949509002
183433,631621.3787320885
10027,356190.3054327436
50584,398765.9838758272
10274,362698.6760166996
39275,436280.99217095814
29828,388072.0646662972
73671,468653.45797785034
89917,484765.34281715064
161578,544153.472939104
10506,311545.369894939
148838,462923.74637193757
96332,476170.9345873938
154523,555381.4007733407
6240,374321.3896698869
168769,620976.5783001304
144050,757981.8536127401
103092,393139.0851956929
159616,466277.25640181894
183174,605601.9840984007
27586,292604.82922394713
119200,360648.30623265955
148210,397193.8309535465
140911,373394.3533591366
109088,411355.0064827652
50991,380955.1843995603
158123,519325.29049313674
38075,708166.8022024471
106521,394201.0717449919
17836,305817.56868497573
146508,451520.1057111544
162831,749693.3389027426
165433,418095.7134884184
185521,724736.0993177438
25891,196453.51726859575
107841,532736.2921521559
23186,300134.65629418823
134567,448545.1329603867
53050,263846.04202241066
111896,314386.74556623324
159080,524984.0643132506
177671,619851.504832142
139781,447046.8246488868
35393,383817.3521865597
5109,258036.01883927803
136517,458774.53096627304
3548,219713.6144394181
54550,372829.6261098044
172377,607320.0023582764
110543,392132.11334197916
166201,483018.1337338969
73305,383387.4592514496
141297,791052.1059448118
3405,368761.57612144586
170274,531500.2889342592
13800,287675.0782595033
169165,637619.9241741302
65517,515252.2694717834
121389,420877.9514689925
127678,522544.6447512967
154559,536312.2756844508
26402,175138.34425897032
12866,389578.06107524276
54891,283338.36500730924
99468,326315.04904920695
46190,452725.1694023827
123937,450953.4145991028
93757,566855.7834719908
86446,695437.836595281
176445,706876.706549143
148166,469624.8001988524
161888,574530.1088693524
114729,381881.73090422724
117794,580703.9669697718
85180,446350.80340849236
168268,563785.5367733032
71606,416479.85573231184
41447,342457.7613639884
110225,326448.770360575
37685,340148.7316426196
90001,486746.44081090484
30142,307393.81669326115
156820,494798.87359374645
55645,451194.3628313546
16038,396030.357999511
181961,588294.7487283329
104030,454935.9936599889
52291,377501.71136247995
170120,471144.2695015837
139290,367796.38538439665
102682,394852.4764739572
3932,264307.244144655
18925,245186.49015128106
16002,261093.43363880814
125739,378770.34359868546
15340,240512.36695802386
36074,357717.28591811075
163327,447503.3984205075
173159,607333.7972381794
67095,731850.7757390913
113015,473052.038554937
117227,308812.1310131569
50095,425276.783403342
2279,341553.3359472812
24050,225809.48104364047
167972,471188.9646504484
8701,221671.50000368792
114548,345177.55250411335
35132,339198.89323876216
93181,485831.62556139735
110196,367342.7775799328
70703,952916.1180071397
51764,347912.83288700716
174798,731953.126300845
135276,358174.39057338017
70642,832772.5967416279
109895,448862.6045852764
168145,517155.3807109483
23834,206557.36789018376
165841,506088.817151558
177848,661501.5322178468
76192,488976.90784988937
48788,244348.02096953106
183043,613002.5431932334
74811,410471.88843193074
103920,475517.51021346357
176527,644875.1804882302
94038,494518.1602563121
177020,616041.3222129913
150426,373302.659001983
116514,458996.2463580279
78230,469970.70637939346
5142,216092.72325536876
75536,436021.39224828297
13910,385954.24507464014
123264,443074.12625499815
30629,322135.25036774355
165519,474290.1979279675
33641,350820.7834152365
48578,448841.1350892746
160183,446615.3709847331
8497,320291.2756201876
148246,527472.8362195895
407,249755.91202972832
12338,267710.5374181674
184052,684085.9676643545
40106,372219.8162689629
122225,298907.3322559955
162927,414689.4776027472
45870,234108.89719196776
180610,522062.1419437763
31611,434314.3926829225
84703,398413.45237822254
16650,298295.4352445923
122992,495536.32761900115
4416,359709.3364264983
135981,421626.6529546061
85586,397041.63782834227
133749,391046.90295413986
52271,298379.2308224918
145263,354030.3795796146
56695,306868.8089678742
151505,400561.6197123846
173821,477486.02820691344
85070,316319.3348874466
2529,147070.12261799944
15972,482566.59126327955
4405,269437.30128513183
115252,444176.65262148535
38344,281492.96650884935
61374,447248.1344989233
40884,372711.6549399789
129564,487574.457192157
184500,758422.1526008334
31911,391546.27638537646
114384,484666.352510842
175174,668207.1056973969
94948,429605.81806355086
130605,428256.1908781385
146479,467733.3283111937
4772,382766.71377022215
52010,392080.5674273088
151987,367903.85699612973
84116,489911.4695727221
50807,228398.16718558467
116197,438954.70528979664
119063,401598.6318684636
6115,310333.5591560965
153490,530125.2254553117
185170,657869.8362499089
17855,436866.1630699357
111619,468150.97034140496
144007,477149.2657645992
165272,484915.2829583929
12593,290615.72829080874
179429,591122.0666825805
63871,328464.78411242366
122611,525559.755579327
130512,366498.5906619357
182992,593778.7701270923
160987,458897.510553355
145469,461858.4003586799
78435,536454.4672872382
146383,478031.9394476698
37006,284779.59262485325
15320,313783.3242235676
159336,508602.15198617143
82824,392211.95339327643
88962,463450.80426125956
140956,438423.676947391
110830,484438.4955457769
31039,359712.7377823377
174425,522969.51097103365
11904,279141.60857583483
153755,472180.54339919385
83672,472415.71735287004
170338,463516.22129805334
159441,528924.6678680046
38559,155327.04282957426
153425,432003.2591236696
45356,261407.07425902213
124079,776293.287528589
46892,178222.5672723658
155099,462216.3792355405
863,391913.0010291181
24590,295634.35249389464
120823,564223.6067983853
42763,189555.81309250995
17197,253777.14990553024
104852,388872.76124440174
14870,409487.86924236047
3943,342124.1912587647
60576,255764.82828618737
24605,387956.4375973969
68087,458380.6416820431
119774,462022.7240953056
21079,271527.8149356206
70830,452701.3520147824
176892,609529.6103982269
92562,413802.0087332933
63868,328464.78411242366
120898,469182.19239494123
66882,415658.8083633316
106701,439177.96478755015
128025,711492.572789642
183631,635730.9733671634
74246,358794.632756275
58578,561770.795342366
160351,429960.5861607319
73765,462633.62137128203
107417,448190.85813894204
146884,433129.18475377525
87593,365515.61007696926
155232,372492.5242163463
33752,259291.3654034644
102706,466375.12942883995
123167,386534.9946369155
41574,246787.37183672632
128815,477059.40571254457
129883,461950.17356813734
177719,634704.0166793216
73007,461531.6229217642
34220,339409.0093301285
150294,597148.1148238718
65163,439446.4604395277
45760,191229.9077778267
65057,391433.4423473131
139277,468411.31852997217
36985,323416.7974441462
151823,417878.71711775975
153488,455414.4639277599
45592,303333.72915336106
55449,906258.7387810866
95244,445359.2682380478
121453,357625.95062624564
178356,610747.8952736707
72789,554958.9246369291
35044,354064.6016488413
147493,398184.10557980905
20808,419133.30554602307
175158,644134.006452813
15144,268420.24144178204
28266,493626.3389346724
17691,301679.78052781156
84155,639473.0570124199
49520,341092.5148808381
156485,575696.1103928067
93823,620623.1897541299
167254,706603.5706432438
124629,562587.0697589963
123250,367583.92009322887
74437,459852.1331209602
147491,406733.29585129465
152462,356923.61028895486
41625,294673.2573473115
4897,226550.92176917224
139124,692039.2588539021
16974,340613.5921705336
153009,393578.82403868716
38371,220719.55909148793
167843,703793.6457628194
37391,734801.3768840879
174353,616835.265460849
15981,236622.1217745997
100440,660336.0151324286
161460,557698.9660910243
113209,441568.85732298065
47236,258650.15200430423
141312,779389.5537926472
109907,453591.16980034503
88128,514857.1279261467
77956,385146.0448209472
137757,392936.7500630086
105149,451425.25102617237
102460,427038.82027048885
109147,495978.04719557584
94632,723202.000163377
13123,417988.8847989214
52557,256739.30689306426
100134,511301.1543333896
157600,550575.4891785416
150242,402738.76430320146
143301,934686.6216910905
125900,603959.4675715151
1437,329952.2954412258
75429,487194.58285225974
122093,332298.3201730221
1723,453212.6000813463
51451,201510.29801101497
165000,503511.4786222913
61143,323716.491328954
35323,391625.5554819354
70374,395516.78748676786
35883,247263.67374304886
18416,329540.0346839799
68100,354059.45594298496
4040,348777.699147161
41007,258578.5583674441
136415,461937.7864664767
24094,300720.75616035017
16246,299296.6624435011
22864,390960.015917232
122453,393372.9652535439
172094,626281.6124577445
165139,622122.8070550485
143728,463556.7199507648
11127,314154.7800017636
116828,583134.2828114075
166631,546332.1723916682
79857,474586.8629714155
105359,403291.98857974145
83907,398946.825479632
164004,586913.9928123641
105701,505618.54644207365
56890,556082.566779597
137263,457975.2812958062
84978,546599.9208534281
180701,745992.4303449052
87509,598323.0594177556
38563,135155.68410835858
90844,452009.0632476264
136149,512428.003420506
86816,403955.9633966514
89454,382362.5660325486
156349,355293.36589588644
55970,288920.3262752131
102091,425605.98234503
118798,327084.0713365874
182798,531562.7711846248
162911,403977.5968358714
136773,505486.53315508727
10212,326102.72018512845
70372,369446.9021424224
102721,467126.5001007141
30287,283257.88051426644
121199,470835.9861608807
49048,331260.4482426681
112095,588082.7420050255
150212,454379.47813959664
120247,381646.47003343166
120803,432553.1795419415
90784,477809.1210274192
130597,466713.8279600946
40981,343076.0109531074
13482,373236.8329047863
56466,327309.82472865796
91514,367105.2972565391
65750,561363.6711954218
185723,647424.6390713431
13570,522927.89150144474
106024,608170.6394126907
37033,411535.2849415312
26180,361296.05667494587
114799,416372.79104364186
118371,457242.04803269636
165463,479665.9367311545
137571,612776.7088173602
82354,513665.2796688912
59508,605728.4224172652
2281,334480.3710846133
79720,878665.4784267994
60417,391108.38001459494
55422,374118.2509214018
73988,735418.6008704291
77895,466451.7802723268
61754,842295.4408742439
48416,323111.04010283743
165964,480099.81603092584
89352,376949.3340671628
120891,443797.7029893201
113457,561844.8528072208
154656,448749.6933692811
389,282401.64655338216
183408,606414.0750613587
27939,362663.2866883246
41084,341159.5144800345
138245,385566.0436719231
65646,464021.8844405805
25187,268355.7944467494
143247,748940.4319893513
127906,511365.13015741203
61113,386174.6083890326
184336,762769.3610619289
53201,423555.45154339314
185431,630291.4671804367
118674,400695.4451244464
70067,694549.1179160958
151665,484239.54312154296
105139,466127.80971267726
185518,719620.2282501803
149729,561254.0334063852
80983,500103.54135745566
20763,365538.62018263293
152667,386130.7457683753
83923,451230.8071604625
39790,283670.14429927
121731,574610.445109746
15319,226766.05302748727
97378,472827.8258846685
70702,925221.5867022586
4238,525395.4811724545
11914,329635.77252958616
51079,323513.61116465286
126760,338265.6561559456
88818,522941.05332377844
119472,457491.3217248441
102020,354167.69144688576
103617,494052.6509776034
154371,442337.62574603
5952,249022.78899260738
42723,319049.3813263379
132199,442799.32069188624
150195,468109.32520573126
10731,315254.4139944331
183187,729175.0067144106
17173,394317.92323987477
153767,683155.0275847019
47004,273207.3040723916
79531,537782.8568047702
94126,413919.6864873487
146599,506788.2400777653
8005,290328.22717991367
60019,384969.908318263
154309,556052.3355671845
45891,260318.92871094117
52627,432358.6081691255
88623,393936.84598004504
117673,455081.6156135647
80864,397298.4998694346
59207,420711.9527018338
139649,412937.4375025054
122954,418825.6086117907
59100,426833.7732184789
28407,654328.0093077787
11785,411854.1369294246
59241,281033.5600424647
149828,590260.8737019206
139197,390675.9212653614
55306,397967.7380639028
86069,553007.5691041755
73517,460341.74001395534
6010,275254.0902552884
182045,628343.9851316861
178657,586652.605197323
157542,530811.2143103923
134284,529292.7380120703
58567,572092.1409960131
99854,573617.8052640322
148883,439842.9429811395
137456,456880.75836118206
157556,461675.15325801214
161009,474707.6697144886
142928,500928.42660103686
168950,448464.7590709112
55851,486212.2475843801
179790,678485.7749825943
51403,312216.0938044618
114851,384574.50958996965
34384,322756.8749164599
82551,450208.0229685515
163422,420322.8207859389
16764,335852.72817050095
76605,335777.74477184506
1576,220892.7475887516
172616,527350.6565951218
27924,402540.87217789434
35642,330951.6486772628
65945,643660.9984818862
90794,480748.95867518516
161186,445133.39187009796
176288,792828.1856965872
155503,641924.3764001343
2070,283688.7080859473
85991,517634.2947022051
85587,406133.6436062727
26055,342672.33846348914
23567,331890.24392243754
170748,483106.952295679
120697,419403.8938476944
171509,556029.333039379
136403,455121.37587309955
65472,429940.1893325568
176640,609199.5617102326
100877,254927.19706649476
123372,532986.6715835592
72592,450289.1813024973
75467,480226.47410211177
131077,457084.7978298916
18636,243136.47389963345
34878,353520.65510687005
182050,662768.8529847701
81713,466618.8132363352
88114,373736.4099227553
183680,701908.5267759458
119769,401862.599377515
2538,152963.57757007168
162408,421151.49492753355
124059,581074.2352729115
68262,320273.4645159408
97387,408982.0230986645
173969,697417.0545121537
132639,407621.3122553148
180226,668425.2775442634
29532,294204.3248292956
149613,734536.2192053694
168898,481549.06056232826
74432,446762.9614733873
115266,474590.8651642826
44673,273465.78879773326
94891,370115.15580107825
160571,501978.70046259416
21954,276163.6005763897
115718,826899.8732008666
110118,418460.6978733676
136150,534236.551772575
63560,454198.5646323107
173706,530656.490268991
106255,585142.3230758308
96375,405408.5513484207
166870,525505.0471849391
58418,342731.32097772614
59134,278745.5099595954
138395,380009.85390717204
35298,379010.478907223
174316,787646.5390243562
66938,443296.15452707774
99056,408686.9053811128
143876,488481.99736402964
135497,381206.0455336642
109343,451124.8925361979
57683,364197.02514295815
88991,467163.8909924895
114924,480097.25970889983
5769,373055.6627090223
110078,449040.24794584245
100453,729449.9163217978
56889,624949.4077198434
128581,512064.58683671826
3034,443121.1265576622
39136,428644.1010072165
44114,294897.7329825674
108845,397670.75200044905
85984,530680.4655119705
117729,578111.7859246633
121822,450153.92998607
91689,430480.90977723163
123308,378979.33494933945
9898,320330.6817919455
131117,354954.6108754531
25353,352073.7293743165
133190,457680.95373674243
11833,320723.05925200233
98962,488887.4897760766
59557,303071.9739245691
42130,298578.5761758558
48954,325115.55025281303
106725,454004.0407839466
97257,490902.5397684813
73560,406577.495611505
120248,457556.07420751476
151457,491665.6841282367
133840,352672.1347982362
137185,394704.2386062021
46208,366026.37116469315
11445,337778.2400310233
55209,375658.17633510975
56820,342705.43170357303
38146,267000.57461832266
132901,395784.92195929895
181568,636224.3428747536
70603,1111708.4853255865
114794,401499.1674434586
13355,358969.0166140994
99336,338778.95329489815
62060,564939.5739297934
145014,442064.60319575033
111582,433259.7004373715
185312,605479.3645266726
150339,506056.9505499434
106133,415587.18641762773
89232,735980.5255836656
20226,250511.34836038068
114741,441610.794821042
182822,650786.5995884393
120044,525067.7023434823
43809,471545.92549578275
125107,485722.06517772516
179467,660076.4358999124
42015,466033.80306887033
105898,634202.8946708507
23155,373974.90244051575
177458,568956.2665594419
26620,312939.3943758733
125077,424142.5413210077
149651,400133.65128378524
35069,297365.40830326383
11548,304250.1698259308
112373,538635.7635553007
10818,379284.02366280707
145194,425185.55513334984
3854,316977.27799620194
93782,636743.8658996352
128716,836476.4808465126
82363,385130.5535689705
18752,338441.5986869399
116930,551109.85549104
133517,473701.1660338454
53143,423789.29600948235
60962,488620.5899341409
1537,227006.70831461242
115099,449643.91136764234
42045,397816.5285112829
143194,384959.915684406
77026,467353.2892521962
67736,400342.7630858393
107682,452354.48891515064
82319,432104.43365416484
112686,438143.07849071414
6950,417326.53713327565
33567,332403.4458212698
8426,357322.2526938326
51028,398876.1567778158
89081,465851.2875257407
140145,418099.18484121026
13077,407997.03236720857
88035,375780.1330966562
78386,599553.118256205
131499,434973.6973185112
48896,367036.0091664721
69286,591716.622663305
99433,424912.22125975153
185108,582765.7766435033
149899,392894.0846802818
27046,278461.70376837655
31282,321498.7554552459
52435,363105.4796163351
162636,456068.9546709184
71766,466263.3830628254
65097,412394.7277061295
155266,542845.4078906735
185888,669856.436129307
170825,602307.5690548728
100423,708108.3130343397
60153,407060.49635245715
24351,418132.4725500796
89437,436092.37275966303
130653,330235.8061177681
20843,445760.1093877285
157924,429590.08035633346
11232,323124.25041768176
37418,432831.7379209105
64279,395540.78683600505
60584,227078.54462117428
97088,386123.76404220064
75359,492440.90455962834
83772,519625.62056582177
97090,391404.65851606475
46161,299369.01603748696
121663,531629.551573785
4205,289907.83015438606
109941,402850.1806885972
35386,370943.5952655896
156661,628354.0591889941
123560,479750.2591190515
48951,269335.78524917224
23965,290738.812864104
156828,541520.3787566074
129238,396087.0890815027
39508,345280.3496722258
160038,555230.0486597815
112985,412363.02059535123
147834,431785.75785101217
43028,342607.7533661574
47047,354012.5731391215
136653,499476.9453298595
156996,436190.87202388456
70108,374890.47443322715
173848,480906.1890224989
35168,434385.10945168365
89669,413972.87571276893
60867,386365.7635348389
173525,624316.9424448141
183607,600193.7563296391
63608,453486.3839009574
158580,448760.5859339903
120972,752887.7292457749
75636,403391.51580567926
155678,406227.26483216614
102159,507111.66909296013
43158,320607.4024064945
82893,379661.51613350114
74610,488700.6661623064
40140,264317.4373668046
116644,318523.7508368656
92747,590284.4693389451
54363,369005.8919417423
145381,521510.55297633965
33524,330053.0780065275
9617,465504.7010563481
116372,582540.8608166756
97285,405898.250142454
34633,425655.5997780735
148708,494713.8717066874
74068,752716.4865636196
173830,499869.31623331166
7894,276439.55722368107
103418,399205.50136500114
108249,345225.8402782895
142195,427533.23277405667
109457,696103.9840830194
131502,449454.6057067924
106216,529458.3382334568
24314,350290.24261653464
176045,605081.7657321445
6838,277470.54116381565
151314,519007.09769539395
39614,226612.56724383682
105165,299318.7992283895
3950,462398.02663972223
84840,449981.83717065013
119142,666748.9452324456
49879,297948.40302614
59024,618144.9473756838
2397,365060.33138293936
42677,165855.72754731652
125932,539301.5346908637
138909,422458.0686865872
12538,268351.4562820157
57056,536099.6690892188
172484,550899.6617082823
26693,293723.79554645764
88899,463860.4706036686
72586,439755.4175935753
126813,424451.62432640954
28811,394013.4299367036
16389,261470.92181738975
139667,408180.1807117195
68829,408236.6379060634
126132,646594.5520171213
45854,772534.331500494
50501,268214.9393147079
124277,455629.8748028164
80177,427894.66537534783
14998,315438.1720562737
169354,524179.50249930157
113759,432246.0903213359
33117,315121.1879004638
15883,337397.6082742426
89206,659579.6359508671
97635,538279.805171472
58533,389475.1755757276
156204,481536.502534626
41850,691519.7144574912
122019,465364.91918476997
5611,342025.46581124526
92136,370514.46644287475
90673,447575.16163912107
62277,394107.2738096123
77923,323955.7699461645
162302,495909.6441979885
6594,319386.8171129797
24693,223805.00646034942
38385,307869.69532876246
116237,454950.6138938335
62271,281008.5546106031
14001,361851.25719335285
1567,290442.7516201297
61568,838239.7247388853
151091,303102.21094174805
16492,277891.5712567579
12128,233022.95719392985
184854,636540.2644417582
5048,295102.071826548
171148,467994.01980416285
36943,352839.7750484478
130223,482104.25815065985
141747,445932.6515240909
120919,715290.5092542532
162746,418636.21532363736
132729,459057.94013326085
57706,219222.53279159294
103531,445585.12069971726
135376,605702.0485989148
28483,307867.58406937163
159949,484363.84996288305
117975,427995.79456644953
6968,347858.88550796814
116258,514604.19041449577
15522,356105.67137936025
100319,827539.285970581
55752,430803.46147182357
10104,309580.1850499539
81581,493636.6827043192
17634,315809.9658867571
48493,433038.13446719345
75803,341789.08665481023
179092,712198.0919707032
149557,472384.37494798994
110723,321032.5316143468
54531,376649.147091653
14388,370542.1480174243
92841,511389.0545544744
117527,394717.16677231365
94708,409692.1590205223
90978,430821.018171664
39034,430815.0035775635
63771,302433.6520126545
119862,406074.9968563925
140307,533045.4659574201
173055,603879.9833545932
60312,298891.33078677964
140948,383025.00619109196
68665,395343.8265823625
53273,361532.19862695335
73695,456494.67625216034
39732,372370.01504603145
108381,393762.94475319184
28833,356880.21325910126
4652,268090.47638465726
12326,267010.0358959789
58295,314628.777875066
54735,224228.44688308754
55781,362728.6095325943
185759,732573.1551424498
141955,482007.24961534364
50027,332082.67600128497
137553,393187.6609077098
158843,445410.9566086839
76408,333908.5805763145
101394,521665.08736317616
127046,366327.1591986349
170057,491800.23585444194
163871,449846.4118250511
80499,305447.7191592137
100252,436083.56663936557
46520,372940.33452342777
80968,414245.6449568257
22783,305960.30593832233
119958,444128.571849489
95692,452737.7351469552
59418,269566.97420525656
115062,266790.50383288495
154587,523162.3021771725
71698,420047.5569259768
170344,453962.53091154195
88585,437248.7909918695
145392,428514.6646941848
180979,682810.0013803354
74716,483038.56144772784
64070,259831.71193347126
166071,535974.0067501556
165848,497559.42232811864
185782,561056.098440035
134557,455119.39422941464
29789,417564.53956524166
148195,488563.1583528723
10467,352514.36318693525
51642,284912.2652772735
178810,614092.3798307059
162477,483659.77893869596
44481,353110.04036269034
18944,253812.6967367095
42036,428591.0591144259
106197,378257.29197649006
8706,231426.98869558508
93484,795245.6173957391
78193,599875.2619350549
70753,976381.3228651484
175868,582981.5954932498
143981,443196.7951939275
41404,256605.45636686776
36015,281412.9833793724
135516,489231.9910988658
108910,484892.3187932241
144886,537101.2150447287
120965,671849.9434421854
92906,507774.5722708908
10308,406033.4541459811
147357,471602.72225365695
125835,542290.1817125401
96597,775672.4743658494
55714,322417.5110371474
43445,619825.358512605
18885,477150.4953989275
24460,411867.60560380813
135636,350342.1687030542
65425,487620.0824889054
80035,393832.04577863676
757,242777.88367163768
55794,226823.80709112657
75583,551728.7725594416
140803,414103.787472585
127464,769224.024350652
147427,708159.7398069522
76745,365399.6957210865
81873,465591.39938510663
60088,468148.7339767535
118077,341823.3028907931
133032,485854.8111971348
39353,434348.5790625313
6924,309280.50977097946
177790,783489.5668411122
14460,341858.031027928
135018,579719.8250071186
25086,272924.4795984058
151866,407540.7287923376
14091,355274.46765456087
41468,253926.68845716564
23780,335543.9538104042
163943,566154.8907798557
39954,207520.1953216569
91298,327998.4821467937
133022,482633.0692153155
112905,375061.3719840865
3031,427377.7008426032
108858,473961.71986082057
182918,668081.695084842
75250,468769.2349268558
15001,349231.00087704894
149777,283037.91212182
129443,386843.9905167131
141931,374815.8321436665
87580,446278.8833848042
167133,630761.8744924958
169711,490484.3453601537
124770,465165.69321041356
125309,321930.06248564937
51851,325374.32936353213
2348,368324.09146077256
34073,605110.6678298577
168660,631188.1012446869
62854,344598.9917466733
149232,511046.8904066049
140562,430935.02970685624
67157,415644.4709197047
17827,396451.2112099735
114840,451083.4011871036
172309,706306.4703217719
107561,354528.74080344633
30543,300325.6643858329
120787,532704.2753660472
143533,416983.7499236674
162152,470874.7053313554
37727,271107.9541797716
11635,298429.23607250757
66434,388814.8392687039
48553,321875.86874729954
128970,482279.4017106003
115565,317269.397922931
140365,451782.98380243225
174671,648536.8057789201
48780,273945.3862956003
79106,579983.8607746395
45706,427562.69106686144
135239,441509.39554833533
115815,418017.2060003693
153519,531704.8457481922
158283,496805.64122671064
6225,302320.0683080224
87176,378382.05353097233
180752,688305.2398970247
151522,360870.11679662124
69449,416280.3197300468
12502,265395.99036421627
89191,484646.2549173785
125287,391024.0905806066
17304,304120.2525153677
30165,272168.0464304566
17058,343290.70353213314
20663,371985.33442308754
109423,407145.6310767241
183758,658723.3458642667
98698,458659.72265706473
141522,432956.6177094367
41242,331278.51636365836
178038,670426.6272700238
166648,560736.4830517117
120887,464990.5364579753
26966,360428.54546248657
12628,294044.9828125553
135087,293678.6128390174
95146,513740.87101436453
174928,552012.9151484822
82043,398071.6928860267
139309,381310.0956267238
48112,277723.8193419268
145389,402585.22803465923
2330,272657.0927523125
49804,322860.1802994512
20406,212718.275878869
42151,302123.38332802826
69480,358692.52681212995
23160,320327.3269510127
26454,280905.19625221525
128761,583845.2110607845
144239,975220.3441093081
126088,779271.817530158
23456,250929.59467922695
147516,405721.83148825186
141556,440558.6372318695
117149,480941.2204759873
136679,497336.93976043275
143219,469482.6065379253
162607,553809.1019121008
92982,274321.4747708936
36666,275955.5986674308
94173,388411.7720641339
79979,423350.3757930494
132543,279921.9404369473
59606,498929.6007840334
70517,581759.1088785633
47091,473844.4810529315
94677,670448.404531538
85329,358415.25620093744
64360,381399.71903040365
160420,461968.2677287904
140304,531197.5801024978
172954,669915.0985008029
11743,330761.3981202693
114247,569541.5905690872
32808,287042.66868109466
123342,506606.5505191591
122387,498462.41208578437
26683,574361.9577346421
102950,369398.96172655
95830,558569.345939744
83132,508209.69027424295
38337,280999.4385108199
140743,630844.3666368158
32512,251940.94648653132
122599,652750.9326405819
112692,446794.4628038747
21383,327300.2507885356
21297,369456.8992365486
46777,432204.52508690505
73057,478685.14588600094
44704,412429.1251465338
85546,648700.1175161612
22898,335634.3699830537
48797,400141.5072292437
124183,428664.6642061485
17694,271231.08911875327
123128,609189.4704767156
49066,397415.7402947734
13485,427779.2206258937
18646,269325.4924914951
106303,366895.839355443
35390,379403.4158704343
122473,408183.5770302918
170759,528198.2439348013
62306,445123.82573895116
35538,239475.41615972505
63498,415982.48315353645
170330,470059.4915753142
98863,432596.4865119883
58938,495716.67420187907
106681,484069.9615780875
155115,600523.3111214295
17785,335896.49375499506
146081,428323.9276146855
57607,1029077.0356587995
71097,349926.59239958244
159696,458736.4143723733
22632,236635.4914318351
141299,762925.0251259098
160208,490832.39088138705
172371,505430.45608500735
116818,569192.7867554747
34768,575588.2292492441
49076,271567.77527332533
155430,533763.9898117052
20501,374424.622479526
55868,274475.58415612683
129928,503928.97448720015
39224,381642.5560662053
154624,487935.5619039891
61781,1020521.348200636
31249,322137.32374515705
17040,427886.5560898246
35963,292280.47100259614
180784,594688.7007481133
34727,318458.17427285074
143470,430771.72866749775
183976,611228.0929736231
23846,253237.9233684178
119386,418784.40555134526
115579,401669.80689755105
139728,416768.33693045104
80206,476052.7367307894
8611,272806.56405518565
54214,275362.7419527798
73141,542069.1868707028
690,363722.1253350619
126244,447253.4455770396
127754,421494.99232260045
89333,352299.85534745327
109703,447252.7852436823
7721,262395.6593346443
41833,508377.0809698731
67293,336903.9959953285
53559,302144.90822478145
184968,626199.1041080959
81858,459291.0377123356
23985,306625.43927790446
2531,147070.12261799944
14703,334588.22884006205
70654,958570.1472743093
54700,264786.8150751798
167463,503933.7662582955
123163,417052.5277740295
14522,345735.01761585486
132870,356904.68916614924
78370,849283.1059890052
19284,409107.6616033293
55641,462232.9190560614
8410,289926.0583691567
47728,350632.6640252613
174934,628238.8298985834
36564,290291.4899352557
10425,361619.67223071295
171874,536200.2818803424
70271,673535.0693597586
18553,365856.0610454347
139490,311442.7220020627
142955,445806.9340914218
51587,559654.2242303892
185419,628743.4052319224
95587,508287.2336603391
41295,259360.62655387682
156130,401319.5506433023
127108,542099.3490570661
128230,346339.12284633634
113041,416747.5942083044
87214,503587.15739308763
128090,337521.89056979294
54861,369490.7733267912
124982,533150.7817070019
32927,388135.65689324646
6370,278363.0547323681
31493,326793.46544078656
39851,236982.7249740066
168290,569228.0154801441
163389,547775.9438602868
173333,794497.6017902252
182842,628512.5921302575
162403,543893.3015083334
162906,422777.7137999063
4370,330294.41799545276
99824,539133.6410381914
122276,392899.09603751317
115627,408055.7380769752
100926,358562.73847120267
124231,464022.8988829566
8122,362531.6865051765
69907,824703.1700081644
135366,427781.6437630764
31141,277366.66297556786
152814,410798.7100294441
108186,377148.9918378461
17263,229980.44754855393
16361,341059.3349329301
17469,303871.443412072
13997,333500.9856430985
85116,313421.13617908955
52002,387771.14201788604
8580,406983.99632689485
64409,735993.2457541989
124462,919268.5113630645
13072,302536.1379539183
65226,338815.1410499016
76619,376776.8371494727
